FileSystem,BlockSize,InodeSize,BlockGroup,AtimeOption,JournalOption,SpecialOption,IOScheduler,Device,Throughput
ext4,4096,512,32,none,none,none,cfq,500sas,14976.67
ext4,4096,512,32,none,none,none,cfq,ssd,17452.33
ext4,4096,512,32,none,none,none,cfq,sata,13253.67
ext4,4096,512,32,none,none,none,deadline,sas,17604.67
ext4,4096,512,32,none,none,none,deadline,500sas,15206
ext4,4096,512,32,none,none,none,deadline,ssd,17752.67
ext4,4096,512,32,none,none,none,deadline,sata,12907.33
ext4,4096,512,32,none,journal,none,noop,sas,16870
ext4,4096,512,32,none,journal,none,noop,500sas,8759.33
ext4,4096,512,32,none,journal,none,noop,ssd,17291
ext4,4096,512,32,none,journal,none,noop,sata,10701.67
ext4,4096,512,32,none,journal,none,cfq,sas,16700
ext4,4096,512,32,none,journal,none,cfq,500sas,8866.33
ext4,4096,512,32,none,journal,none,cfq,ssd,17177
ext4,4096,512,32,none,journal,none,cfq,sata,10759.33
ext4,4096,512,32,none,journal,none,deadline,sas,16768
ext4,4096,512,32,none,journal,none,deadline,500sas,8842.33
ext4,4096,512,32,none,journal,none,deadline,ssd,17263.67
ext4,4096,512,32,none,journal,none,deadline,sata,10630.33
ext4,4096,512,32,none,ordered,none,noop,sas,17482.33
ext4,4096,512,32,none,ordered,none,noop,500sas,15276.67
ext4,4096,512,32,none,ordered,none,noop,ssd,17722.67
ext4,4096,512,32,none,ordered,none,noop,sata,13038.67
ext4,4096,512,32,none,ordered,none,cfq,sas,17206.67
ext4,4096,512,32,none,ordered,none,cfq,500sas,14984.67
ext4,4096,512,32,none,ordered,none,cfq,ssd,17531
ext4,4096,512,32,none,ordered,none,cfq,sata,12826.67
ext4,4096,512,32,none,ordered,none,deadline,sas,17531.67
ext4,4096,512,32,none,ordered,none,deadline,500sas,14950
ext4,4096,512,32,none,ordered,none,deadline,ssd,17814.67
ext4,4096,512,32,none,ordered,none,deadline,sata,12762.33
ext4,4096,512,32,none,writeback,none,noop,sas,17586.67
ext4,4096,512,32,none,writeback,none,noop,500sas,15195.33
ext4,4096,512,32,none,writeback,none,noop,ssd,17764.33
ext4,4096,512,32,none,writeback,none,noop,sata,12980.67
ext4,4096,512,32,none,writeback,none,cfq,sas,17298.67
ext4,4096,512,32,none,writeback,none,cfq,500sas,14990.67
ext4,4096,512,32,none,writeback,none,cfq,ssd,17491.67
ext4,4096,512,32,none,writeback,none,cfq,sata,12906
ext4,4096,512,32,none,writeback,none,deadline,sas,17468
ext4,4096,512,32,none,writeback,none,deadline,500sas,15187.67
ext4,4096,512,32,none,writeback,none,deadline,ssd,17725.67
ext4,4096,512,32,none,writeback,none,deadline,sata,12993.67
ext4,4096,512,32,noatime,none,none,noop,sas,17559
ext4,4096,512,32,noatime,none,none,noop,500sas,15276.33
ext4,4096,512,32,noatime,none,none,noop,ssd,17831.33
ext4,4096,512,32,noatime,none,none,noop,sata,13596.33
ext4,4096,512,32,noatime,none,none,cfq,sas,17409.33
ext4,4096,512,32,noatime,none,none,cfq,500sas,15258
ext4,4096,512,32,noatime,none,none,cfq,ssd,17505
ext4,4096,512,32,noatime,none,none,cfq,sata,13268.67
ext4,4096,512,32,noatime,none,none,deadline,sas,17649.67
ext4,4096,512,32,noatime,none,none,deadline,500sas,15376.33
ext4,4096,512,32,noatime,none,none,deadline,ssd,17803.33
ext4,4096,512,32,noatime,none,none,deadline,sata,13375.33
ext4,4096,512,32,noatime,journal,none,noop,sas,17068.33
ext4,4096,512,32,noatime,journal,none,noop,500sas,8840
ext4,4096,512,32,noatime,journal,none,noop,ssd,17404
ext4,4096,512,32,noatime,journal,none,noop,sata,11103.33
ext4,4096,512,32,noatime,journal,none,cfq,sas,16952.67
ext4,4096,512,32,noatime,journal,none,cfq,500sas,8666.33
ext4,4096,512,32,noatime,journal,none,cfq,ssd,17314.67
ext4,4096,512,32,noatime,journal,none,cfq,sata,11100
ext4,4096,512,32,noatime,journal,none,deadline,sas,17040.67
ext4,4096,512,32,noatime,journal,none,deadline,500sas,8817.33
ext4,4096,512,32,noatime,journal,none,deadline,ssd,17396.67
ext4,4096,512,32,noatime,journal,none,deadline,sata,11145.33
ext4,4096,512,32,noatime,ordered,none,noop,sas,17592
ext4,4096,512,32,noatime,ordered,none,noop,500sas,15389.33
ext4,4096,512,32,noatime,ordered,none,noop,ssd,17805.67
ext4,4096,512,32,noatime,ordered,none,noop,sata,13366.33
ext4,4096,512,32,noatime,ordered,none,cfq,sas,17444.67
ext4,4096,512,32,noatime,ordered,none,cfq,500sas,15202.67
ext4,4096,512,32,noatime,ordered,none,cfq,ssd,17498
ext4,4096,512,32,noatime,ordered,none,cfq,sata,13362.33
ext4,4096,512,32,noatime,ordered,none,deadline,sas,17688
ext4,4096,512,32,noatime,ordered,none,deadline,500sas,15396.67
ext4,4096,512,32,noatime,ordered,none,deadline,ssd,17804.33
ext4,4096,512,32,noatime,ordered,none,deadline,sata,13264.33
ext4,4096,512,32,noatime,writeback,none,noop,sas,17737.67
ext4,4096,512,32,noatime,writeback,none,noop,500sas,15382.67
ext4,4096,512,32,noatime,writeback,none,noop,ssd,17826.33
ext4,4096,512,32,noatime,writeback,none,noop,sata,13232.67
ext4,4096,512,32,noatime,writeback,none,cfq,sas,17429
ext4,4096,512,32,noatime,writeback,none,cfq,500sas,15102.67
ext4,4096,512,32,noatime,writeback,none,cfq,ssd,17554.67
ext4,4096,512,32,noatime,writeback,none,cfq,sata,13178.33
ext4,4096,512,32,noatime,writeback,none,deadline,sas,17686.67
ext4,4096,512,32,noatime,writeback,none,deadline,500sas,15254.33
ext4,4096,512,32,noatime,writeback,none,deadline,ssd,17789
ext4,4096,512,32,noatime,writeback,none,deadline,sata,13421.33
ext4,4096,1024,none,none,none,none,noop,sas,17514.33
ext4,4096,1024,none,none,none,none,noop,500sas,15124.33
ext4,4096,1024,none,none,none,none,noop,ssd,17720.33
ext4,4096,1024,none,none,none,none,noop,sata,13083.33
ext4,4096,1024,none,none,none,none,cfq,sas,17263
ext4,4096,1024,none,none,none,none,cfq,500sas,14873
ext4,4096,1024,none,none,none,none,cfq,ssd,17430.33
ext4,4096,1024,none,none,none,none,cfq,sata,13364.33
ext4,4096,1024,none,none,none,none,deadline,sas,17538
ext4,4096,1024,none,none,none,none,deadline,500sas,15006
ext4,4096,1024,none,none,none,none,deadline,ssd,17750.33
ext4,4096,1024,none,none,none,none,deadline,sata,13146
ext4,4096,1024,none,none,journal,none,noop,sas,16701.33
ext4,4096,1024,none,none,journal,none,noop,500sas,8716.67
ext4,4096,1024,none,none,journal,none,noop,ssd,17177
ext4,4096,1024,none,none,journal,none,noop,sata,10772
ext4,4096,1024,none,none,journal,none,cfq,sas,16695.33
ext4,4096,1024,none,none,journal,none,cfq,500sas,8618.67
ext4,4096,1024,none,none,journal,none,cfq,ssd,17113
ext4,4096,1024,none,none,journal,none,cfq,sata,10698.33
ext4,4096,1024,none,none,journal,none,deadline,sas,16707.67
ext4,4096,1024,none,none,journal,none,deadline,500sas,8765.33
ext4,4096,1024,none,none,journal,none,deadline,ssd,17202.33
ext4,4096,1024,none,none,journal,none,deadline,sata,10671.33
ext4,4096,1024,none,none,ordered,none,noop,sas,17522
ext4,4096,1024,none,none,ordered,none,noop,500sas,14945
ext4,4096,1024,none,none,ordered,none,noop,ssd,17685.67
ext4,4096,1024,none,none,ordered,none,noop,sata,13316
ext4,4096,1024,none,none,ordered,none,cfq,sas,17263.67
ext4,4096,1024,none,none,ordered,none,cfq,500sas,15060.67
ext4,4096,1024,none,none,ordered,none,cfq,ssd,17463.33
ext4,4096,1024,none,none,ordered,none,cfq,sata,13218.33
ext4,4096,1024,none,none,ordered,none,deadline,sas,17521.67
ext4,4096,1024,none,none,ordered,none,deadline,500sas,14918
ext4,4096,1024,none,none,ordered,none,deadline,ssd,17702.67
ext4,4096,1024,none,none,ordered,none,deadline,sata,13030.67
ext4,4096,1024,none,none,writeback,none,noop,sas,17538.33
ext4,4096,1024,none,none,writeback,none,noop,500sas,15012.33
ext4,4096,1024,none,none,writeback,none,noop,ssd,17757.67
ext4,4096,1024,none,none,writeback,none,noop,sata,13341.67
ext4,4096,1024,none,none,writeback,none,cfq,sas,17239.33
ext4,4096,1024,none,none,writeback,none,cfq,500sas,14948.67
ext4,4096,1024,none,none,writeback,none,cfq,ssd,17454
ext4,4096,1024,none,none,writeback,none,cfq,sata,13028.33
ext4,4096,1024,none,none,writeback,none,deadline,sas,17550.33
ext4,4096,1024,none,none,writeback,none,deadline,500sas,15230.67
ext4,4096,1024,none,none,writeback,none,deadline,ssd,17666
ext4,4096,1024,none,none,writeback,none,deadline,sata,13191.33
ext4,4096,1024,none,noatime,none,none,noop,sas,17586.33
ext4,4096,1024,none,noatime,none,none,noop,500sas,15200.67
ext4,4096,1024,none,noatime,none,none,noop,ssd,17741
ext4,4096,1024,none,noatime,none,none,noop,sata,13241
ext4,4096,1024,none,noatime,none,none,cfq,sas,17355.67
ext4,4096,1024,none,noatime,none,none,cfq,500sas,15206
ext4,4096,1024,none,noatime,none,none,cfq,ssd,17343
ext4,4096,1024,none,noatime,none,none,cfq,sata,13057.33
ext4,4096,1024,none,noatime,none,none,deadline,sas,17433.33
ext4,4096,1024,none,noatime,none,none,deadline,500sas,15229
ext4,4096,1024,none,noatime,none,none,deadline,ssd,17757.67
ext4,4096,1024,none,noatime,none,none,deadline,sata,13213.67
ext4,4096,1024,none,noatime,journal,none,noop,sas,16950.33
ext4,4096,1024,none,noatime,journal,none,noop,500sas,8747.67
ext4,4096,1024,none,noatime,journal,none,noop,ssd,17343.33
ext4,4096,1024,none,noatime,journal,none,noop,sata,11167
ext4,4096,1024,none,noatime,journal,none,cfq,sas,16959.67
ext4,4096,1024,none,noatime,journal,none,cfq,500sas,8626
ext4,4096,1024,none,noatime,journal,none,cfq,ssd,17243
ext4,4096,1024,none,noatime,journal,none,cfq,sata,11082.33
ext4,4096,1024,none,noatime,journal,none,deadline,sas,16983.33
ext4,4096,1024,none,noatime,journal,none,deadline,500sas,8725
ext4,4096,1024,none,noatime,journal,none,deadline,ssd,17330
ext4,4096,1024,none,noatime,journal,none,deadline,sata,11165
ext4,4096,1024,none,noatime,ordered,none,noop,sas,17642
ext4,4096,1024,none,noatime,ordered,none,noop,500sas,15174
ext4,4096,1024,none,noatime,ordered,none,noop,ssd,17715.67
ext4,4096,1024,none,noatime,ordered,none,noop,sata,13033
ext4,4096,1024,none,noatime,ordered,none,cfq,sas,17357
ext4,4096,1024,none,noatime,ordered,none,cfq,500sas,15069
ext4,4096,1024,none,noatime,ordered,none,cfq,ssd,17458
ext4,4096,1024,none,noatime,ordered,none,cfq,sata,13338.33
ext4,4096,1024,none,noatime,ordered,none,deadline,sas,17627
ext4,4096,1024,none,noatime,ordered,none,deadline,500sas,15256.67
ext4,4096,1024,none,noatime,ordered,none,deadline,ssd,17763
ext4,4096,1024,none,noatime,ordered,none,deadline,sata,13541.67
ext4,4096,1024,none,noatime,writeback,none,noop,sas,17605.33
ext4,4096,1024,none,noatime,writeback,none,noop,500sas,15335.33
ext4,4096,1024,none,noatime,writeback,none,noop,ssd,17720
ext4,4096,1024,none,noatime,writeback,none,noop,sata,13555.33
ext4,4096,1024,none,noatime,writeback,none,cfq,sas,17375.67
ext4,4096,1024,none,noatime,writeback,none,cfq,500sas,15152.67
ext4,4096,1024,none,noatime,writeback,none,cfq,ssd,17484
ext4,4096,1024,none,noatime,writeback,none,cfq,sata,13548.33
ext4,4096,1024,none,noatime,writeback,none,deadline,sas,17653.33
ext4,4096,1024,none,noatime,writeback,none,deadline,500sas,15117.67
ext4,4096,1024,none,noatime,writeback,none,deadline,ssd,17701
ext4,4096,1024,none,noatime,writeback,none,deadline,sata,13354.33
ext4,4096,1024,2,none,none,none,noop,sas,17215.67
ext4,4096,1024,2,none,none,none,noop,500sas,14699.67
ext4,4096,1024,2,none,none,none,noop,ssd,17675.33
ext4,4096,1024,2,none,none,none,noop,sata,11609
ext4,4096,1024,2,none,none,none,cfq,sas,16906
ext4,4096,1024,2,none,none,none,cfq,500sas,14573
ext4,4096,1024,2,none,none,none,cfq,ssd,17380
ext4,4096,1024,2,none,none,none,cfq,sata,11777
ext4,4096,1024,2,none,none,none,deadline,sas,17252.33
ext4,4096,1024,2,none,none,none,deadline,500sas,14635.67
ext4,4096,1024,2,none,none,none,deadline,ssd,17622
ext4,4096,1024,2,none,none,none,deadline,sata,12008.33
ext4,4096,1024,2,none,journal,none,noop,sas,15943.67
ext4,4096,1024,2,none,journal,none,noop,500sas,8264.67
ext4,4096,1024,2,none,journal,none,noop,ssd,16998.33
ext4,4096,1024,2,none,journal,none,noop,sata,9051.33
ext4,4096,1024,2,none,journal,none,cfq,sas,15970.67
ext4,4096,1024,2,none,journal,none,cfq,500sas,8163.67
ext4,4096,1024,2,none,journal,none,cfq,ssd,16897
ext4,4096,1024,2,none,journal,none,cfq,sata,9074.67
ext4,4096,1024,2,none,journal,none,deadline,sas,15957.33
ext4,4096,1024,2,none,journal,none,deadline,500sas,8190.67
ext4,4096,1024,2,none,journal,none,deadline,ssd,16974
ext4,4096,1024,2,none,journal,none,deadline,sata,8828.67
ext4,4096,1024,2,none,ordered,none,noop,sas,17232.33
ext4,4096,1024,2,none,ordered,none,noop,500sas,14562.67
ext4,4096,1024,2,none,ordered,none,noop,ssd,17549.67
ext4,4096,1024,2,none,ordered,none,noop,sata,11625.33
ext4,4096,1024,2,none,ordered,none,cfq,sas,17027
ext4,4096,1024,2,none,ordered,none,cfq,500sas,14320.33
ext4,4096,1024,2,none,ordered,none,cfq,ssd,17378.67
ext4,4096,1024,2,none,ordered,none,cfq,sata,11932
ext4,4096,1024,2,none,ordered,none,deadline,sas,17210
ext4,4096,1024,2,none,ordered,none,deadline,500sas,14679.33
ext4,4096,1024,2,none,ordered,none,deadline,ssd,17617.33
ext4,4096,1024,2,none,ordered,none,deadline,sata,11851.67
ext4,4096,1024,2,none,writeback,none,noop,sas,17285.33
ext4,4096,1024,2,none,writeback,none,noop,500sas,14738.33
ext4,4096,1024,2,none,writeback,none,noop,ssd,17644.33
ext4,4096,1024,2,none,writeback,none,noop,sata,12052.67
ext4,4096,1024,2,none,writeback,none,cfq,sas,17011.33
ext4,4096,1024,2,none,writeback,none,cfq,500sas,14462.67
ext4,4096,1024,2,none,writeback,none,cfq,ssd,17345.67
ext4,4096,1024,2,none,writeback,none,cfq,sata,11883
ext4,4096,1024,2,none,writeback,none,deadline,sas,17112.33
ext4,4096,1024,2,none,writeback,none,deadline,500sas,14733.33
ext4,4096,1024,2,none,writeback,none,deadline,ssd,17652.33
ext4,4096,1024,2,none,writeback,none,deadline,sata,11688
ext4,4096,1024,2,noatime,none,none,noop,sas,17327.67
ext4,4096,1024,2,noatime,none,none,noop,500sas,15019
ext4,4096,1024,2,noatime,none,none,noop,ssd,17698
ext4,4096,1024,2,noatime,none,none,noop,sata,12147
ext4,4096,1024,2,noatime,none,none,cfq,sas,17137
ext4,4096,1024,2,noatime,none,none,cfq,500sas,14640.33
ext4,4096,1024,2,noatime,none,none,cfq,ssd,17408
ext4,4096,1024,2,noatime,none,none,cfq,sata,12275.67
ext4,4096,1024,2,noatime,none,none,deadline,sas,17341
ext4,4096,1024,2,noatime,none,none,deadline,500sas,14892.67
ext4,4096,1024,2,noatime,none,none,deadline,ssd,17667
ext4,4096,1024,2,noatime,none,none,deadline,sata,12168
ext4,4096,1024,2,noatime,journal,none,noop,sas,16524.67
ext4,4096,1024,2,noatime,journal,none,noop,500sas,8281
ext4,4096,1024,2,noatime,journal,none,noop,ssd,17147
ext4,4096,1024,2,noatime,journal,none,noop,sata,9270.67
ext4,4096,1024,2,noatime,journal,none,cfq,sas,16394.67
ext4,4096,1024,2,noatime,journal,none,cfq,500sas,8265.33
ext4,4096,1024,2,noatime,journal,none,cfq,ssd,17072.67
ext4,4096,1024,2,noatime,journal,none,cfq,sata,9458.33
ext4,4096,1024,2,noatime,journal,none,deadline,sas,16403
ext4,4096,1024,2,noatime,journal,none,deadline,500sas,8495.67
ext4,4096,1024,2,noatime,journal,none,deadline,ssd,17157.67
ext4,4096,1024,2,noatime,journal,none,deadline,sata,9415.33
ext4,4096,1024,2,noatime,ordered,none,noop,sas,17429.67
ext4,4096,1024,2,noatime,ordered,none,noop,500sas,14743.33
ext4,4096,1024,2,noatime,ordered,none,noop,ssd,17662.67
ext4,4096,1024,2,noatime,ordered,none,noop,sata,12120
ext4,4096,1024,2,noatime,ordered,none,cfq,sas,17093.67
ext4,4096,1024,2,noatime,ordered,none,cfq,500sas,14568.67
ext4,4096,1024,2,noatime,ordered,none,cfq,ssd,17408.67
ext4,4096,1024,2,noatime,ordered,none,cfq,sata,12526
ext4,4096,1024,2,noatime,ordered,none,deadline,sas,17387.67
ext4,4096,1024,2,noatime,ordered,none,deadline,500sas,14901.33
ext4,4096,1024,2,noatime,ordered,none,deadline,ssd,17606.67
ext4,4096,1024,2,noatime,ordered,none,deadline,sata,11993
ext4,4096,1024,2,noatime,writeback,none,noop,sas,17397
ext4,4096,1024,2,noatime,writeback,none,noop,500sas,14671.67
ext4,4096,1024,2,noatime,writeback,none,noop,ssd,17639.33
ext4,4096,1024,2,noatime,writeback,none,noop,sata,12023
ext4,4096,1024,2,noatime,writeback,none,cfq,sas,17127
ext4,4096,1024,2,noatime,writeback,none,cfq,500sas,14876
ext4,4096,1024,2,noatime,writeback,none,cfq,ssd,17408.33
ext4,4096,1024,2,noatime,writeback,none,cfq,sata,12176.33
ext4,4096,1024,2,noatime,writeback,none,deadline,sas,17403
ext4,4096,1024,2,noatime,writeback,none,deadline,500sas,14754.67
ext4,4096,1024,2,noatime,writeback,none,deadline,ssd,17678.33
ext4,4096,1024,2,noatime,writeback,none,deadline,sata,12025
ext4,4096,1024,4,none,none,none,noop,sas,17331.67
ext4,4096,1024,4,none,none,none,noop,500sas,14815.33
ext4,4096,1024,4,none,none,none,noop,ssd,17667
ext4,4096,1024,4,none,none,none,noop,sata,12553.33
ext4,4096,1024,4,none,none,none,cfq,sas,17144.67
ext4,4096,1024,4,none,none,none,cfq,500sas,14826.33
ext4,4096,1024,4,none,none,none,cfq,ssd,17408.67
ext4,4096,1024,4,none,none,none,cfq,sata,12349
ext4,4096,1024,4,none,none,none,deadline,sas,17354.33
ext4,4096,1024,4,none,none,none,deadline,500sas,14878.33
ext4,4096,1024,4,none,none,none,deadline,ssd,17643
ext4,4096,1024,4,none,none,none,deadline,sata,12320.67
ext4,4096,1024,4,none,journal,none,noop,sas,16369
ext4,4096,1024,4,none,journal,none,noop,500sas,8482.67
ext4,4096,1024,4,none,journal,none,noop,ssd,17057.33
ext4,4096,1024,4,none,journal,none,noop,sata,9676.33
ext4,4096,1024,4,none,journal,none,cfq,sas,16054
ext4,4096,1024,4,none,journal,none,cfq,500sas,8514.67
ext4,4096,1024,4,none,journal,none,cfq,ssd,16983
ext4,4096,1024,4,none,journal,none,cfq,sata,9775.67
ext4,4096,1024,4,none,journal,none,deadline,sas,16264
ext4,4096,1024,4,none,journal,none,deadline,500sas,8587.67
ext4,4096,1024,4,none,journal,none,deadline,ssd,17086
ext4,4096,1024,4,none,journal,none,deadline,sata,9636.33
ext4,4096,1024,4,none,ordered,none,noop,sas,17383.33
ext4,4096,1024,4,none,ordered,none,noop,500sas,14652
ext4,4096,1024,4,none,ordered,none,noop,ssd,17650
ext4,4096,1024,4,none,ordered,none,noop,sata,12198.67
ext4,4096,1024,4,none,ordered,none,cfq,sas,17076.33
ext4,4096,1024,4,none,ordered,none,cfq,500sas,14601.67
ext4,4096,1024,4,none,ordered,none,cfq,ssd,17391.67
ext4,4096,1024,4,none,ordered,none,cfq,sata,12504.67
ext4,4096,1024,4,none,ordered,none,deadline,sas,17245.33
ext4,4096,1024,4,none,ordered,none,deadline,500sas,14783.33
ext4,4096,1024,4,none,ordered,none,deadline,ssd,17613.33
ext4,4096,1024,4,none,ordered,none,deadline,sata,12496
ext4,4096,1024,4,none,writeback,none,noop,sas,17350.33
ext4,4096,1024,4,none,writeback,none,noop,500sas,14945
ext4,4096,1024,4,none,writeback,none,noop,ssd,17674.67
ext4,4096,1024,4,none,writeback,none,noop,sata,12647.33
ext4,4096,1024,4,none,writeback,none,cfq,sas,17153.67
ext4,4096,1024,4,none,writeback,none,cfq,500sas,14679.33
ext4,4096,1024,4,none,writeback,none,cfq,ssd,17445
ext4,4096,1024,4,none,writeback,none,cfq,sata,12203
ext4,4096,1024,4,none,writeback,none,deadline,sas,17233
ext4,4096,1024,4,none,writeback,none,deadline,500sas,14833
ext4,4096,1024,4,none,writeback,none,deadline,ssd,17651.67
ext4,4096,1024,4,none,writeback,none,deadline,sata,12742
ext4,4096,1024,4,noatime,none,none,noop,sas,17476
ext4,4096,1024,4,noatime,none,none,noop,500sas,15110
ext4,4096,1024,4,noatime,none,none,noop,ssd,17710.33
ext4,4096,1024,4,noatime,none,none,noop,sata,12304.67
ext4,4096,1024,4,noatime,none,none,cfq,sas,17188.67
ext4,4096,1024,4,noatime,none,none,cfq,500sas,14901.67
ext4,4096,1024,4,noatime,none,none,cfq,ssd,17449.67
ext4,4096,1024,4,noatime,none,none,cfq,sata,12780.33
ext4,4096,1024,4,noatime,none,none,deadline,sas,17479.67
ext4,4096,1024,4,noatime,none,none,deadline,500sas,15077.33
ext4,4096,1024,4,noatime,none,none,deadline,ssd,17638.33
ext4,4096,1024,4,noatime,none,none,deadline,sata,12397.67
ext4,4096,1024,4,noatime,journal,none,noop,sas,16815.33
ext4,4096,1024,4,noatime,journal,none,noop,500sas,8602.67
ext4,4096,1024,4,noatime,journal,none,noop,ssd,17309.33
ext4,4096,1024,4,noatime,journal,none,noop,sata,10188.67
ext4,4096,1024,4,noatime,journal,none,cfq,sas,16672.33
ext4,4096,1024,4,noatime,journal,none,cfq,500sas,8581.67
ext4,4096,1024,4,noatime,journal,none,cfq,ssd,17167.33
ext4,4096,1024,4,noatime,journal,none,cfq,sata,9838.33
ext4,4096,1024,4,noatime,journal,none,deadline,sas,16630
ext4,4096,1024,4,noatime,journal,none,deadline,500sas,8629.33
ext4,4096,1024,4,noatime,journal,none,deadline,ssd,17313.67
ext4,4096,1024,4,noatime,journal,none,deadline,sata,10188.67
ext4,4096,1024,4,noatime,ordered,none,noop,sas,17545.67
ext4,4096,1024,4,noatime,ordered,none,noop,500sas,15025.33
ext4,4096,1024,4,noatime,ordered,none,noop,ssd,17662.33
ext4,4096,1024,4,noatime,ordered,none,noop,sata,12655.33
ext4,4096,1024,4,noatime,ordered,none,cfq,sas,17196.33
ext4,4096,1024,4,noatime,ordered,none,cfq,500sas,14931.33
ext4,4096,1024,4,noatime,ordered,none,cfq,ssd,17389.67
ext4,4096,1024,4,noatime,ordered,none,cfq,sata,12595.67
ext4,4096,1024,4,noatime,ordered,none,deadline,sas,17465
ext4,4096,1024,4,noatime,ordered,none,deadline,500sas,15029.67
ext4,4096,1024,4,noatime,ordered,none,deadline,ssd,17704.33
ext4,4096,1024,4,noatime,ordered,none,deadline,sata,12752.33
ext4,4096,1024,4,noatime,writeback,none,noop,sas,17534.33
ext4,4096,1024,4,noatime,writeback,none,noop,500sas,14967.33
ext4,4096,1024,4,noatime,writeback,none,noop,ssd,17740.67
ext4,4096,1024,4,noatime,writeback,none,noop,sata,12457.33
ext4,4096,1024,4,noatime,writeback,none,cfq,sas,17226.33
ext4,4096,1024,4,noatime,writeback,none,cfq,500sas,14864.67
ext4,4096,1024,4,noatime,writeback,none,cfq,ssd,17461.67
ext4,4096,1024,4,noatime,writeback,none,cfq,sata,12767.33
ext4,4096,1024,4,noatime,writeback,none,deadline,sas,17510.33
ext4,4096,1024,4,noatime,writeback,none,deadline,500sas,15138.67
ext4,4096,1024,4,noatime,writeback,none,deadline,ssd,17741.67
ext4,4096,1024,4,noatime,writeback,none,deadline,sata,12918
ext4,4096,1024,8,none,none,none,noop,sas,17413
ext4,4096,1024,8,none,none,none,noop,500sas,14968
ext4,4096,1024,8,none,none,none,noop,ssd,17718.33
ext4,4096,1024,8,none,none,none,noop,sata,12748.33
ext4,4096,1024,8,none,none,none,cfq,sas,17191.33
ext4,4096,1024,8,none,none,none,cfq,500sas,14641.33
ext4,4096,1024,8,none,none,none,cfq,ssd,17412.67
ext4,4096,1024,8,none,none,none,cfq,sata,12410.67
ext4,4096,1024,8,none,none,none,deadline,sas,17461
ext4,4096,1024,8,none,none,none,deadline,500sas,15051
ext4,4096,1024,8,none,none,none,deadline,ssd,17649.67
ext4,4096,1024,8,none,none,none,deadline,sata,12765.33
ext4,4096,1024,8,none,journal,none,noop,sas,16392
ext4,4096,1024,8,none,journal,none,noop,500sas,8607
ext4,4096,1024,8,none,journal,none,noop,ssd,17141.67
ext4,4096,1024,8,none,journal,none,noop,sata,10078.33
ext4,4096,1024,8,none,journal,none,cfq,sas,16389.67
ext4,4096,1024,8,none,journal,none,cfq,500sas,8486.67
ext4,4096,1024,8,none,journal,none,cfq,ssd,17036.67
ext4,4096,1024,8,none,journal,none,cfq,sata,10051
ext4,4096,1024,8,none,journal,none,deadline,sas,16378.33
ext4,4096,1024,8,none,journal,none,deadline,500sas,8426
ext4,4096,1024,8,none,journal,none,deadline,ssd,17162.33
ext4,4096,1024,8,none,journal,none,deadline,sata,9955
ext4,4096,1024,8,none,ordered,none,noop,sas,17452
ext4,4096,1024,8,none,ordered,none,noop,500sas,14810.67
ext4,4096,1024,8,none,ordered,none,noop,ssd,17700.67
ext4,4096,1024,8,none,ordered,none,noop,sata,12786
ext4,4096,1024,8,none,ordered,none,cfq,sas,17128.67
ext4,4096,1024,8,none,ordered,none,cfq,500sas,14695
ext4,4096,1024,8,none,ordered,none,cfq,ssd,17358.67
ext4,4096,1024,8,none,ordered,none,cfq,sata,12483.67
ext4,4096,1024,8,none,ordered,none,deadline,sas,17348.33
ext4,4096,1024,8,none,ordered,none,deadline,500sas,14924
ext4,4096,1024,8,none,ordered,none,deadline,ssd,17672
ext4,4096,1024,8,none,ordered,none,deadline,sata,12759
ext4,4096,1024,8,none,writeback,none,noop,sas,17334.67
ext4,4096,1024,8,none,writeback,none,noop,500sas,14980.67
ext4,4096,1024,8,none,writeback,none,noop,ssd,17680.33
ext4,4096,1024,8,none,writeback,none,noop,sata,12599.67
ext4,4096,1024,8,none,writeback,none,cfq,sas,17144.33
ext4,4096,1024,8,none,writeback,none,cfq,500sas,14741.33
ext4,4096,1024,8,none,writeback,none,cfq,ssd,17436.67
ext4,4096,1024,8,none,writeback,none,cfq,sata,12378
ext4,4096,1024,8,none,writeback,none,deadline,sas,17445
ext4,4096,1024,8,none,writeback,none,deadline,500sas,15122.33
ext4,4096,1024,8,none,writeback,none,deadline,ssd,17682.33
ext4,4096,1024,8,none,writeback,none,deadline,sata,12557
ext4,4096,1024,8,noatime,none,none,noop,sas,17608.67
ext4,4096,1024,8,noatime,none,none,noop,500sas,15216
ext4,4096,1024,8,noatime,none,none,noop,ssd,17698.67
ext4,4096,1024,8,noatime,none,none,noop,sata,12914
ext4,4096,1024,8,noatime,none,none,cfq,sas,17252
ext4,4096,1024,8,noatime,none,none,cfq,500sas,14969
ext4,4096,1024,8,noatime,none,none,cfq,ssd,17434
ext4,4096,1024,8,noatime,none,none,cfq,sata,12539.67
ext4,4096,1024,8,noatime,none,none,deadline,sas,17557
ext4,4096,1024,8,noatime,none,none,deadline,500sas,15228
ext4,4096,1024,8,noatime,none,none,deadline,ssd,17721
ext4,4096,1024,8,noatime,none,none,deadline,sata,12833.33
ext4,4096,1024,8,noatime,journal,none,noop,sas,16852.67
ext4,4096,1024,8,noatime,journal,none,noop,500sas,8789.33
ext4,4096,1024,8,noatime,journal,none,noop,ssd,17305
